query_id,query_cuisine,day,hour,place_id,name,text_match,distance_km,rating,num_ratings,popularity,is_open,price_level,price_match,relevance
149,Pizzeria,Thu,11,132754,Cabana Huasteca,0.144,2.247,3.92,13,2.639,1,2,0.5,2
149,Pizzeria,Thu,11,135032,Cafeteria y Restaurant El Pacifico,0.187,0.488,3.36,28,3.367,1,2,0.5,2
149,Pizzeria,Thu,11,135028,La Virreina,0.097,1.929,4.07,15,2.773,0,2,0.5,0
149,Pizzeria,Thu,11,135085,Tortas Locas Hipocampo,0.189,1.403,3.67,36,3.611,0,2,0.5,0
149,Pizzeria,Thu,11,132866,Chaires,0.028,4.026,3.8,5,1.792,1,2,0.5,1
149,Pizzeria,Thu,11,135072,Sushi Itto,0.026,3.491,3.5,8,2.197,0,2,0.5,0
150,Breakfast-Brunch,Thu,18,135106,El Rincon de San Francisco,0.044,1.515,3.4,10,2.398,1,2,0.5,0
150,Breakfast-Brunch,Thu,18,135040,Restaurant los Compadres,0.183,3.209,1.5,4,1.609,1,3,1.0,0
150,Breakfast-Brunch,Thu,18,135069,Abondance Restaurante Bar,0.165,4.459,2.0,12,2.565,1,1,0.0,0
150,Breakfast-Brunch,Thu,18,135065,El angel Restaurante,0.048,2.413,3.22,9,2.303,1,3,1.0,0
150,Breakfast-Brunch,Thu,18,135076,Restaurante Pueblo Bonito,0.114,2.169,3.62,13,2.639,1,3,1.0,3
150,Breakfast-Brunch,Thu,18,135086,Mcdonalds Parque Tangamanga,0.131,4.143,2.6,10,2.398,1,2,0.5,0
150,Breakfast-Brunch,Thu,18,132870,Tortas y hamburguesas el gordo,0.122,5.14,2.2,5,1.792,1,1,0.0,0
150,Breakfast-Brunch,Thu,18,132854,Sirlone,0.144,5.16,3.67,6,1.946,1,2,0.5,1
150,Breakfast-Brunch,Thu,18,132937,rockabilly,0.071,1.404,4.0,4,1.609,0,1,0.0,0
150,Breakfast-Brunch,Thu,18,132856,Unicols Pizza,0.034,1.402,2.71,14,2.708,1,1,0.0,0
150,Breakfast-Brunch,Thu,18,135033,Restaurant El Muladar de Calzada,0.067,2.464,2.5,4,1.609,1,2,0.5,0
150,Breakfast-Brunch,Thu,18,132862,La Posada del Virrey,0.169,1.477,3.78,18,2.944,1,3,1.0,2
150,Breakfast-Brunch,Thu,18,132851,KFC,0.151,5.546,3.86,7,2.079,1,1,0.0,0
150,Breakfast-Brunch,Thu,18,135042,Restaurant Oriental Express,0.199,0.842,3.5,20,3.045,1,2,0.5,1
150,Breakfast-Brunch,Thu,18,135045,Restaurante la Gran Via,0.079,1.275,3.92,13,2.639,1,3,1.0,2
150,Breakfast-Brunch,Thu,18,135053,La Fontana Pizza Restaurante and Cafe,0.191,3.759,3.25,8,2.197,1,3,1.0,0
150,Breakfast-Brunch,Thu,18,135025,El Rincon de San Francisco,0.074,1.482,4.33,15,2.773,1,2,0.5,2
150,Breakfast-Brunch,Thu,18,135030,Preambulo Wifi Zone Cafe,0.073,1.865,4.17,12,2.565,0,2,0.5,0
150,Breakfast-Brunch,Thu,18,135057,El Herradero Restaurante and Bar,0.116,3.223,3.53,15,2.773,1,2,0.5,2
150,Breakfast-Brunch,Thu,18,135079,Koye Sushi,0.055,1.934,3.35,17,2.89,1,3,1.0,0
150,Breakfast-Brunch,Thu,18,132954,la parroquia,1.0,0.786,3.0,9,2.303,1,2,0.5,3
150,Breakfast-Brunch,Thu,18,135041,Luna Cafe,0.154,1.325,3.35,17,2.89,0,2,0.5,0
150,Breakfast-Brunch,Thu,18,135046,Restaurante El Reyecito,0.174,3.288,3.55,11,2.485,1,2,0.5,1
150,Breakfast-Brunch,Thu,18,135059,Restaurant Bar Hacienda los Martinez,0.105,2.144,4.33,9,2.303,1,2,0.5,2
150,Breakfast-Brunch,Thu,18,135063,Restaurante Alhondiga,0.176,0.85,3.5,8,2.197,1,2,0.5,1
150,Breakfast-Brunch,Thu,18,135080,los Toneles,0.018,2.636,3.0,6,1.946,1,3,1.0,0
150,Breakfast-Brunch,Thu,18,135066,Restaurante Guerra,0.106,1.065,4.0,12,2.565,1,3,1.0,2
150,Breakfast-Brunch,Thu,18,135034,Michiko Restaurant Japones,0.179,4.845,5.0,5,1.792,1,2,0.5,2
150,Breakfast-Brunch,Thu,18,135060,Restaurante Marisco Sam,0.163,0.682,3.27,22,3.135,1,2,0.5,1
150,Breakfast-Brunch,Thu,18,135055,la Cochinita Pibil Restaurante Yucateco,0.008,3.23,4.43,7,2.079,1,3,1.0,1
150,Breakfast-Brunch,Thu,18,135108,Potzocalli,0.007,5.669,3.36,11,2.485,1,1,0.0,0
150,Breakfast-Brunch,Thu,18,135074,Restaurante la Parroquia Potosina,0.164,2.403,4.5,4,1.609,1,3,1.0,3
150,Breakfast-Brunch,Thu,18,135064,Restaurante El Chivero S.A. de C.V.,0.058,1.85,2.76,17,2.89,1,3,1.0,0
150,Breakfast-Brunch,Thu,18,135038,Restaurant la Chalita,0.064,0.836,3.42,24,3.219,0,2,0.5,0
150,Breakfast-Brunch,Thu,18,135081,El Club,0.182,2.102,3.36,11,2.485,1,2,0.5,1
150,Breakfast-Brunch,Thu,18,135051,Restaurante Versalles,0.154,1.328,3.86,14,2.708,1,1,0.0,1
150,Breakfast-Brunch,Thu,18,135052,La Cantina Restaurante,0.113,1.34,3.56,25,3.258,1,3,1.0,2
150,Breakfast-Brunch,Thu,18,132845,Cenaduria El Rincón de Tlaquepaque,0.196,9.162,2.6,5,1.792,0,2,0.5,0
150,Breakfast-Brunch,Thu,18,132858,Hamburguesas Valle Dorado,0.13,5.675,2.6,5,1.792,1,1,0.0,0
150,Breakfast-Brunch,Thu,18,135026,la Cantina,0.129,2.615,3.73,11,2.485,1,3,1.0,1
150,Breakfast-Brunch,Thu,18,135047,Restaurante Casa de las Flores,0.191,1.867,3.2,10,2.398,1,3,1.0,1
150,Breakfast-Brunch,Thu,18,132951,VIPS,0.109,1.043,3.0,10,2.398,1,1,0.0,0
150,Breakfast-Brunch,Thu,18,135044,Restaurant Wu Zhuo Yi,0.143,2.875,3.5,4,1.609,1,2,0.5,0
150,Breakfast-Brunch,Thu,18,135035,El Mundo de la Pasta,0.033,4.259,4.0,4,1.609,1,3,1.0,0
150,Breakfast-Brunch,Thu,18,135071,Restaurante la Cantina,0.063,8.234,3.0,9,2.303,1,2,0.5,0
150,Breakfast-Brunch,Thu,18,132834,Gorditas Doa Gloria,0.087,0.841,3.0,25,3.258,0,1,0.0,0
150,Breakfast-Brunch,Thu,18,132846,el lechon potosino,0.195,4.526,3.8,5,1.792,1,1,0.0,1
150,Breakfast-Brunch,Thu,18,135048,Restaurante Bar Fu-hao,0.121,2.973,3.0,6,1.946,1,3,1.0,0
150,Breakfast-Brunch,Thu,18,132861,Carls Jr,0.131,4.085,3.86,7,2.079,1,2,0.5,0
150,Breakfast-Brunch,Thu,18,132885,Hamburguesas saul,0.137,2.965,2.2,5,1.792,1,1,0.0,0
150,Breakfast-Brunch,Thu,18,132572,Cafe Chaires,0.155,2.633,3.0,15,2.773,1,1,0.0,0
150,Breakfast-Brunch,Thu,18,132958,tacos los volcanes,0.121,3.223,4.33,6,1.946,1,1,0.0,1
150,Breakfast-Brunch,Thu,18,135027,Restaurant Orizatlan,0.161,1.838,2.75,8,2.197,1,2,0.5,0
150,Breakfast-Brunch,Thu,18,135039,Restaurant de Mariscos de Picon,0.087,1.956,3.5,12,2.565,1,1,0.0,0
150,Breakfast-Brunch,Thu,18,132755,La Estrella de Dimas,0.069,4.115,4.6,5,1.792,1,2,0.5,2
150,Breakfast-Brunch,Thu,18,135049,Restaurante de Mariscos la Langosta,0.061,5.792,3.0,5,1.792,1,2,0.5,0
150,Breakfast-Brunch,Thu,18,135073,Restaurante Bar El Gallinero,0.087,1.843,4.0,4,1.609,1,3,1.0,3
150,Breakfast-Brunch,Thu,18,135075,Mariscos El Pescador,0.1,2.79,4.38,13,2.639,1,2,0.5,2
150,Breakfast-Brunch,Thu,18,135062,Restaurante El Cielo Potosino,0.179,1.009,3.48,21,3.091,1,2,0.5,1
150,Breakfast-Brunch,Thu,18,135058,Restaurante Tiberius,0.155,2.13,3.22,18,2.944,1,2,0.5,0
150,Breakfast-Brunch,Thu,18,132754,Cabana Huasteca,0.025,1.938,3.92,13,2.639,1,2,0.5,1
150,Breakfast-Brunch,Thu,18,135032,Cafeteria y Restaurant El Pacifico,0.089,1.355,3.36,28,3.367,1,2,0.5,0
150,Breakfast-Brunch,Thu,18,135028,La Virreina,0.005,1.893,4.07,15,2.773,1,2,0.5,1
150,Breakfast-Brunch,Thu,18,135085,Tortas Locas Hipocampo,0.101,1.328,3.67,36,3.611,0,2,0.5,0
150,Breakfast-Brunch,Thu,18,132866,Chaires,0.178,5.616,3.8,5,1.792,1,2,0.5,1
150,Breakfast-Brunch,Thu,18,135072,Sushi Itto,0.119,2.722,3.5,8,2.197,1,2,0.5,0
151,Unspecified,Thu,12,135106,El Rincon de San Francisco,0.096,0.674,3.4,10,2.398,0,2,1.0,0
151,Unspecified,Thu,12,135040,Restaurant los Compadres,1.0,1.361,1.5,4,1.609,1,3,0.5,1
151,Unspecified,Thu,12,135082,la Estrella de Dimas,1.0,5.642,2.56,9,2.303,1,2,1.0,2
151,Unspecified,Thu,12,135070,Restaurante 75,1.0,5.649,2.75,8,2.197,1,2,1.0,2
151,Unspecified,Thu,12,135069,Abondance Restaurante Bar,0.114,2.707,2.0,12,2.565,1,1,0.5,0
151,Unspecified,Thu,12,135065,El angel Restaurante,1.0,3.061,3.22,9,2.303,0,3,0.5,0
151,Unspecified,Thu,12,135076,Restaurante Pueblo Bonito,1.0,3.698,3.62,13,2.639,1,3,0.5,2
151,Unspecified,Thu,12,135086,Mcdonalds Parque Tangamanga,0.104,4.592,2.6,10,2.398,1,2,1.0,0
151,Unspecified,Thu,12,132870,Tortas y hamburguesas el gordo,0.17,3.573,2.2,5,1.792,1,1,0.5,0
151,Unspecified,Thu,12,132854,Sirlone,0.067,3.425,3.67,6,1.946,1,2,1.0,0
151,Unspecified,Thu,12,132937,rockabilly,0.18,1.063,4.0,4,1.609,0,1,0.5,0
151,Unspecified,Thu,12,132856,Unicols Pizza,0.117,0.627,2.71,14,2.708,1,1,0.5,0
151,Unspecified,Thu,12,135033,Restaurant El Muladar de Calzada,1.0,0.775,2.5,4,1.609,1,2,1.0,2
151,Unspecified,Thu,12,132862,La Posada del Virrey,0.121,1.792,3.78,18,2.944,1,3,0.5,1
151,Unspecified,Thu,12,132851,KFC,0.004,3.826,3.86,7,2.079,1,1,0.5,0
151,Unspecified,Thu,12,135042,Restaurant Oriental Express,0.192,1.326,3.5,20,3.045,1,2,1.0,2
151,Unspecified,Thu,12,135045,Restaurante la Gran Via,1.0,1.282,3.92,13,2.639,0,3,0.5,2
151,Unspecified,Thu,12,135054,Restaurante y Pescaderia Tampico,0.048,5.628,3.0,10,2.398,1,3,0.5,0
151,Unspecified,Thu,12,135053,La Fontana Pizza Restaurante and Cafe,0.048,5.607,3.25,8,2.197,1,3,0.5,0
151,Unspecified,Thu,12,135025,El Rincon de San Francisco,0.023,0.856,4.33,15,2.773,0,2,1.0,0
151,Unspecified,Thu,12,135030,Preambulo Wifi Zone Cafe,0.152,2.018,4.17,12,2.565,0,2,1.0,0
151,Unspecified,Thu,12,135057,El Herradero Restaurante and Bar,0.007,1.528,3.53,15,2.773,0,2,1.0,0
151,Unspecified,Thu,12,135079,Koye Sushi,0.0,3.08,3.35,17,2.89,0,3,0.5,0
151,Unspecified,Thu,12,132954,la parroquia,0.183,2.33,3.0,9,2.303,1,2,1.0,1
151,Unspecified,Thu,12,135041,Luna Cafe,0.16,0.878,3.35,17,2.89,0,2,1.0,0
151,Unspecified,Thu,12,135046,Restaurante El Reyecito,0.057,3.483,3.55,11,2.485,1,2,1.0,0
151,Unspecified,Thu,12,132869,Dominos Pizza,0.1,4.778,3.33,6,1.946,1,2,1.0,0
151,Unspecified,Thu,12,135059,Restaurant Bar Hacienda los Martinez,0.042,2.049,4.33,9,2.303,1,2,1.0,1
151,Unspecified,Thu,12,135063,Restaurante Alhondiga,1.0,1.144,3.5,8,2.197,1,2,1.0,3
151,Unspecified,Thu,12,135080,los Toneles,1.0,2.91,3.0,6,1.946,0,3,0.5,0
151,Unspecified,Thu,12,135066,Restaurante Guerra,1.0,2.288,4.0,12,2.565,1,3,0.5,3
151,Unspecified,Thu,12,135034,Michiko Restaurant Japones,0.102,5.366,5.0,5,1.792,0,2,1.0,0
151,Unspecified,Thu,12,135060,Restaurante Marisco Sam,0.156,1.337,3.27,22,3.135,1,2,1.0,1
151,Unspecified,Thu,12,135055,la Cochinita Pibil Restaurante Yucateco,0.111,3.973,4.43,7,2.079,0,3,0.5,0
151,Unspecified,Thu,12,135108,Potzocalli,1.0,3.944,3.36,11,2.485,1,1,0.5,2
151,Unspecified,Thu,12,135074,Restaurante la Parroquia Potosina,0.192,3.059,4.5,4,1.609,1,3,0.5,1
151,Unspecified,Thu,12,135064,Restaurante El Chivero S.A. de C.V.,1.0,2.855,2.76,17,2.89,1,3,0.5,2
151,Unspecified,Thu,12,135038,Restaurant la Chalita,1.0,1.187,3.42,24,3.219,1,2,1.0,2
151,Unspecified,Thu,12,135081,El Club,1.0,2.114,3.36,11,2.485,0,2,1.0,1
151,Unspecified,Thu,12,135051,Restaurante Versalles,1.0,0.828,3.86,14,2.708,1,1,0.5,3
151,Unspecified,Thu,12,135052,La Cantina Restaurante,0.004,0.851,3.56,25,3.258,1,3,0.5,1
151,Unspecified,Thu,12,132845,Cenaduria El Rincón de Tlaquepaque,0.002,7.494,2.6,5,1.792,0,2,1.0,0
151,Unspecified,Thu,12,132858,Hamburguesas Valle Dorado,0.182,3.828,2.6,5,1.792,0,1,0.5,0
151,Unspecified,Thu,12,135026,la Cantina,0.039,3.233,3.73,11,2.485,0,3,0.5,0
151,Unspecified,Thu,12,135047,Restaurante Casa de las Flores,1.0,2.489,3.2,10,2.398,1,3,0.5,2
151,Unspecified,Thu,12,132951,VIPS,0.161,1.798,3.0,10,2.398,1,1,0.5,1
151,Unspecified,Thu,12,135044,Restaurant Wu Zhuo Yi,0.145,2.919,3.5,4,1.609,0,2,1.0,0
151,Unspecified,Thu,12,135035,El Mundo de la Pasta,0.123,4.96,4.0,4,1.609,0,3,0.5,0
151,Unspecified,Thu,12,132834,Gorditas Doa Gloria,0.11,1.875,3.0,25,3.258,1,1,0.5,0
151,Unspecified,Thu,12,132846,el lechon potosino,0.023,2.863,3.8,5,1.792,1,1,0.5,0
151,Unspecified,Thu,12,135048,Restaurante Bar Fu-hao,0.031,3.093,3.0,6,1.946,1,3,0.5,0
151,Unspecified,Thu,12,132861,Carls Jr,0.176,4.88,3.86,7,2.079,1,2,1.0,0
151,Unspecified,Thu,12,132885,Hamburguesas saul,0.026,3.702,2.2,5,1.792,1,1,0.5,0
151,Unspecified,Thu,12,132572,Cafe Chaires,0.087,2.451,3.0,15,2.773,1,1,0.5,0
151,Unspecified,Thu,12,132958,tacos los volcanes,0.131,3.699,4.33,6,1.946,1,1,0.5,1
151,Unspecified,Thu,12,135027,Restaurant Orizatlan,0.015,0.485,2.75,8,2.197,1,2,1.0,0
151,Unspecified,Thu,12,135039,Restaurant de Mariscos de Picon,0.063,0.562,3.5,12,2.565,1,1,0.5,1
151,Unspecified,Thu,12,132755,La Estrella de Dimas,0.151,5.146,4.6,5,1.792,1,2,1.0,1
151,Unspecified,Thu,12,135073,Restaurante Bar El Gallinero,0.102,0.462,4.0,4,1.609,1,3,0.5,1
151,Unspecified,Thu,12,135075,Mariscos El Pescador,0.176,2.416,4.38,13,2.639,1,2,1.0,1
151,Unspecified,Thu,12,135062,Restaurante El Cielo Potosino,1.0,1.145,3.48,21,3.091,1,2,1.0,3
151,Unspecified,Thu,12,135058,Restaurante Tiberius,0.14,3.782,3.22,18,2.944,0,2,1.0,0
151,Unspecified,Thu,12,132754,Cabana Huasteca,0.039,2.136,3.92,13,2.639,1,2,1.0,1
151,Unspecified,Thu,12,135032,Cafeteria y Restaurant El Pacifico,0.091,0.633,3.36,28,3.367,1,2,1.0,1
151,Unspecified,Thu,12,135028,La Virreina,0.171,1.792,4.07,15,2.773,0,2,1.0,0
151,Unspecified,Thu,12,135085,Tortas Locas Hipocampo,0.047,1.359,3.67,36,3.611,0,2,1.0,0
151,Unspecified,Thu,12,132866,Chaires,0.119,4.03,3.8,5,1.792,1,2,1.0,1
151,Unspecified,Thu,12,135072,Sushi Itto,0.152,3.406,3.5,8,2.197,0,2,1.0,0
152,Japanese,Sun,8,135106,El Rincon de San Francisco,0.01,2.399,3.4,10,2.398,0,2,1.0,0
152,Japanese,Sun,8,135040,Restaurant los Compadres,0.19,1.176,1.5,4,1.609,1,3,0.5,1
152,Japanese,Sun,8,135082,la Estrella de Dimas,0.195,4.768,2.56,9,2.303,0,2,1.0,0
152,Japanese,Sun,8,135070,Restaurante 75,0.057,4.824,2.75,8,2.197,1,2,1.0,1
152,Japanese,Sun,8,135069,Abondance Restaurante Bar,0.143,1.46,2.0,12,2.565,0,1,0.5,0
152,Japanese,Sun,8,135065,El angel Restaurante,0.023,4.513,3.22,9,2.303,0,3,0.5,0
152,Japanese,Sun,8,135076,Restaurante Pueblo Bonito,0.194,5.265,3.62,13,2.639,0,3,0.5,0
152,Japanese,Sun,8,135086,Mcdonalds Parque Tangamanga,0.017,5.76,2.6,10,2.398,1,2,1.0,0
152,Japanese,Sun,8,132870,Tortas y hamburguesas el gordo,0.156,2.48,2.2,5,1.792,0,1,0.5,0
152,Japanese,Sun,8,132854,Sirlone,0.179,2.064,3.67,6,1.946,0,2,1.0,0
152,Japanese,Sun,8,132937,rockabilly,0.057,2.731,4.0,4,1.609,0,1,0.5,0
152,Japanese,Sun,8,132856,Unicols Pizza,0.14,2.415,2.71,14,2.708,0,1,0.5,0
152,Japanese,Sun,8,135033,Restaurant El Muladar de Calzada,0.126,1.661,2.5,4,1.609,0,2,1.0,0
152,Japanese,Sun,8,132862,La Posada del Virrey,0.125,3.386,3.78,18,2.944,0,3,0.5,0
152,Japanese,Sun,8,132851,KFC,0.066,2.44,3.86,7,2.079,0,1,0.5,0
152,Japanese,Sun,8,135042,Restaurant Oriental Express,0.117,3.047,3.5,20,3.045,0,2,1.0,1
152,Japanese,Sun,8,135045,Restaurante la Gran Via,0.182,2.963,3.92,13,2.639,0,3,0.5,0
152,Japanese,Sun,8,135054,Restaurante y Pescaderia Tampico,0.166,4.415,3.0,10,2.398,1,3,0.5,1
152,Japanese,Sun,8,135025,El Rincon de San Francisco,0.093,2.538,4.33,15,2.773,0,2,1.0,1
152,Japanese,Sun,8,135030,Preambulo Wifi Zone Cafe,0.148,3.478,4.17,12,2.565,0,2,1.0,1
152,Japanese,Sun,8,135057,El Herradero Restaurante and Bar,0.12,1.181,3.53,15,2.773,0,2,1.0,0
152,Japanese,Sun,8,135079,Koye Sushi,0.075,4.714,3.35,17,2.89,0,3,0.5,0
152,Japanese,Sun,8,132954,la parroquia,0.074,4.103,3.0,9,2.303,1,2,1.0,1
152,Japanese,Sun,8,135041,Luna Cafe,0.161,2.618,3.35,17,2.89,0,2,1.0,0
152,Japanese,Sun,8,135046,Restaurante El Reyecito,0.181,4.635,3.55,11,2.485,1,2,1.0,2
152,Japanese,Sun,8,132869,Dominos Pizza,0.005,3.583,3.33,6,1.946,0,2,1.0,0
152,Japanese,Sun,8,135059,Restaurant Bar Hacienda los Martinez,0.079,3.379,4.33,9,2.303,0,2,1.0,1
152,Japanese,Sun,8,135063,Restaurante Alhondiga,0.074,2.928,3.5,8,2.197,0,2,1.0,0
152,Japanese,Sun,8,135080,los Toneles,0.099,4.209,3.0,6,1.946,0,3,0.5,0
152,Japanese,Sun,8,135066,Restaurante Guerra,0.054,3.9,4.0,12,2.565,1,3,0.5,3
152,Japanese,Sun,8,135060,Restaurante Marisco Sam,0.035,3.133,3.27,22,3.135,0,2,1.0,0
152,Japanese,Sun,8,135055,la Cochinita Pibil Restaurante Yucateco,0.144,5.362,4.43,7,2.079,0,3,0.5,1
152,Japanese,Sun,8,135108,Potzocalli,0.01,2.539,3.36,11,2.485,1,1,0.5,2
152,Japanese,Sun,8,135074,Restaurante la Parroquia Potosina,0.051,4.514,4.5,4,1.609,1,3,0.5,2
152,Japanese,Sun,8,135064,Restaurante El Chivero S.A. de C.V.,0.077,4.467,2.76,17,2.89,1,3,0.5,1
152,Japanese,Sun,8,135038,Restaurant la Chalita,0.087,2.982,3.42,24,3.219,0,2,1.0,0
152,Japanese,Sun,8,135081,El Club,0.072,3.236,3.36,11,2.485,0,2,1.0,0
152,Japanese,Sun,8,135051,Restaurante Versalles,0.073,2.581,3.86,14,2.708,0,1,0.5,0
152,Japanese,Sun,8,135052,La Cantina Restaurante,0.164,2.593,3.56,25,3.258,1,3,0.5,2
152,Japanese,Sun,8,132858,Hamburguesas Valle Dorado,0.011,2.223,2.6,5,1.792,0,1,0.5,0
152,Japanese,Sun,8,135026,la Cantina,0.165,4.647,3.73,11,2.485,0,3,0.5,0
152,Japanese,Sun,8,135047,Restaurante Casa de las Flores,0.163,4.024,3.2,10,2.398,1,3,0.5,2
152,Japanese,Sun,8,132951,VIPS,0.024,3.511,3.0,10,2.398,1,1,0.5,1
152,Japanese,Sun,8,135044,Restaurant Wu Zhuo Yi,0.124,4.087,3.5,4,1.609,0,2,1.0,0
152,Japanese,Sun,8,135071,Restaurante la Cantina,0.185,4.978,3.0,9,2.303,0,2,1.0,0
152,Japanese,Sun,8,132834,Gorditas Doa Gloria,0.081,3.625,3.0,25,3.258,1,1,0.5,1
152,Japanese,Sun,8,132846,el lechon potosino,0.068,1.761,3.8,5,1.792,1,1,0.5,2
152,Japanese,Sun,8,135048,Restaurante Bar Fu-hao,0.119,4.27,3.0,6,1.946,0,3,0.5,0
152,Japanese,Sun,8,132885,Hamburguesas saul,0.102,4.857,2.2,5,1.792,1,1,0.5,0
152,Japanese,Sun,8,132572,Cafe Chaires,0.15,3.601,3.0,15,2.773,1,1,0.5,1
152,Japanese,Sun,8,132958,tacos los volcanes,0.175,4.981,4.33,6,1.946,0,1,0.5,1
152,Japanese,Sun,8,135027,Restaurant Orizatlan,0.168,2.092,2.75,8,2.197,1,2,1.0,2
152,Japanese,Sun,8,135039,Restaurant de Mariscos de Picon,0.154,2.044,3.5,12,2.565,0,1,0.5,0
152,Japanese,Sun,8,135073,Restaurante Bar El Gallinero,0.193,2.076,4.0,4,1.609,0,3,0.5,1
152,Japanese,Sun,8,135075,Mariscos El Pescador,0.087,3.449,4.38,13,2.639,1,2,1.0,3
152,Japanese,Sun,8,135062,Restaurante El Cielo Potosino,0.165,2.919,3.48,21,3.091,1,2,1.0,3
152,Japanese,Sun,8,135058,Restaurante Tiberius,0.046,5.523,3.22,18,2.944,0,2,1.0,0
152,Japanese,Sun,8,132754,Cabana Huasteca,0.105,3.581,3.92,13,2.639,1,2,1.0,3
152,Japanese,Sun,8,135032,Cafeteria y Restaurant El Pacifico,0.004,2.427,3.36,28,3.367,1,2,1.0,2
152,Japanese,Sun,8,135028,La Virreina,0.01,3.213,4.07,15,2.773,0,2,1.0,0
152,Japanese,Sun,8,135085,Tortas Locas Hipocampo,0.122,3.014,3.67,36,3.611,0,2,1.0,0
152,Japanese,Sun,8,132866,Chaires,0.158,2.837,3.8,5,1.792,0,2,1.0,1
152,Japanese,Sun,8,135072,Sushi Itto,1.0,4.828,3.5,8,2.197,0,2,1.0,2
153,Mexican,Tue,15,135106,El Rincon de San Francisco,1.0,1.13,3.4,10,2.398,0,2,1.0,2
153,Mexican,Tue,15,135040,Restaurant los Compadres,0.183,1.378,1.5,4,1.609,1,3,0.5,0
153,Mexican,Tue,15,135082,la Estrella de Dimas,0.016,5.191,2.56,9,2.303,1,2,1.0,0
153,Mexican,Tue,15,135070,Restaurante 75,0.188,5.201,2.75,8,2.197,1,2,1.0,0
153,Mexican,Tue,15,135069,Abondance Restaurante Bar,0.072,2.258,2.0,12,2.565,1,1,0.5,0
153,Mexican,Tue,15,135065,El angel Restaurante,0.171,3.52,3.22,9,2.303,1,3,0.5,0
153,Mexican,Tue,15,135076,Restaurante Pueblo Bonito,0.09,3.829,3.62,13,2.639,1,3,0.5,0
153,Mexican,Tue,15,135086,Mcdonalds Parque Tangamanga,0.078,5.036,2.6,10,2.398,1,2,1.0,0
153,Mexican,Tue,15,132870,Tortas y hamburguesas el gordo,0.196,3.113,2.2,5,1.792,1,1,0.5,0
153,Mexican,Tue,15,132854,Sirlone,0.063,2.977,3.67,6,1.946,1,2,1.0,0
153,Mexican,Tue,15,132937,rockabilly,0.058,1.522,4.0,4,1.609,0,1,0.5,0
153,Mexican,Tue,15,132856,Unicols Pizza,0.14,1.048,2.71,14,2.708,1,1,0.5,0
153,Mexican,Tue,15,135033,Restaurant El Muladar de Calzada,0.139,1.021,2.5,4,1.609,1,2,1.0,0
153,Mexican,Tue,15,132862,La Posada del Virrey,0.062,2.252,3.78,18,2.944,1,3,0.5,1
153,Mexican,Tue,15,132851,KFC,0.171,3.377,3.86,7,2.079,1,1,0.5,1
153,Mexican,Tue,15,135042,Restaurant Oriental Express,0.054,1.564,3.5,20,3.045,1,2,1.0,0
153,Mexican,Tue,15,135045,Restaurante la Gran Via,0.124,1.738,3.92,13,2.639,1,3,0.5,1
153,Mexican,Tue,15,135054,Restaurante y Pescaderia Tampico,0.073,5.169,3.0,10,2.398,1,3,0.5,0
153,Mexican,Tue,15,135025,El Rincon de San Francisco,1.0,1.315,4.33,15,2.773,0,2,1.0,2
153,Mexican,Tue,15,135030,Preambulo Wifi Zone Cafe,0.127,2.476,4.17,12,2.565,0,2,1.0,0
153,Mexican,Tue,15,135057,El Herradero Restaurante and Bar,0.188,1.068,3.53,15,2.773,1,2,1.0,2
153,Mexican,Tue,15,135079,Koye Sushi,0.146,3.532,3.35,17,2.89,1,3,0.5,0
153,Mexican,Tue,15,132954,la parroquia,0.065,2.74,3.0,9,2.303,1,2,1.0,0
153,Mexican,Tue,15,135041,Luna Cafe,0.145,1.325,3.35,17,2.89,0,2,1.0,0
153,Mexican,Tue,15,135046,Restaurante El Reyecito,0.055,3.92,3.55,11,2.485,1,2,1.0,0
153,Mexican,Tue,15,132869,Dominos Pizza,0.127,4.318,3.33,6,1.946,1,2,1.0,0
153,Mexican,Tue,15,135059,Restaurant Bar Hacienda los Martinez,0.193,2.495,4.33,9,2.303,1,2,1.0,2
153,Mexican,Tue,15,135063,Restaurante Alhondiga,0.077,1.472,3.5,8,2.197,1,2,1.0,0
153,Mexican,Tue,15,135080,los Toneles,0.157,3.359,3.0,6,1.946,1,3,0.5,0
153,Mexican,Tue,15,135066,Restaurante Guerra,0.169,2.439,4.0,12,2.565,1,3,0.5,1
153,Mexican,Tue,15,135034,Michiko Restaurant Japones,0.187,5.81,5.0,5,1.792,1,2,1.0,2
153,Mexican,Tue,15,135060,Restaurante Marisco Sam,0.152,1.71,3.27,22,3.135,1,2,1.0,2
153,Mexican,Tue,15,135055,la Cochinita Pibil Restaurante Yucateco,1.0,4.431,4.43,7,2.079,1,3,0.5,3
153,Mexican,Tue,15,135108,Potzocalli,0.004,3.496,3.36,11,2.485,1,1,0.5,0
153,Mexican,Tue,15,135074,Restaurante la Parroquia Potosina,0.04,3.518,4.5,4,1.609,1,3,0.5,1
153,Mexican,Tue,15,135064,Restaurante El Chivero S.A. de C.V.,0.187,3.311,2.76,17,2.89,1,3,0.5,0
153,Mexican,Tue,15,135038,Restaurant la Chalita,0.147,1.569,3.42,24,3.219,1,2,1.0,1
153,Mexican,Tue,15,135081,El Club,0.098,2.003,3.36,11,2.485,1,2,1.0,1
